id,first_name,last_name,email,phone,salary,department
937,Fawn,Mathet,*********,7902188229,43657.0,Research and Development
938,Flory,Fedorski,*********,8194463496,98711.0,Accounting
939,Bess,Mawditt,*********,9957979251,58170.0,Engineering
940,Hamil,Sloey,*********,6297694581,38895.0,Accounting
941,Emmalee,McCorley,*********,4666934442,52585.0,Accounting
942,Venita,Skillanders,*********,3503784251,42779.0,Product Management
943,Ban,Pallent,*********,7419436390,43097.0,Sales
944,Gerome,Guilliland,*********,6217692213,58677.0,Business Development
945,Isabel,Howchin,*********,7368034415,82783.0,Engineering
946,Stewart,Fisby,*********,9285303523,40931.0,Human Resources
947,Demetria,Stigell,*********,8844839170,69998.0,Training
948,Ludovico,Taks,*********,5865583169,50926.0,Services
949,Elora,Gontier,*********,8053950310,71403.0,Marketing
950,Kathie,Edge,*********,8607231688,83060.0,Services
951,Melinde,Boniface,*********,3298187471,50157.0,Marketing
952,Carola,Sreenan,*********,3072627754,98436.0,Training
953,Richmound,Tringham,*********,4995874742,81621.0,Accounting
954,Basia,Lafranconi,*********,4208717534,39292.0,Research and Development
955,Shaw,Poppleton,*********,3834865233,70320.0,Research and Development
956,Dulcinea,Shackleford,*********,8488086063,95010.0,Marketing
957,Dwain,Godly,*********,3546384348,59556.0,Support
958,Sydel,Tomley,*********,1361565935,85089.0,Legal
959,Parnell,Gripton,*********,7591930995,36509.0,Sales
960,Rubina,Dipple,*********,7244565114,81354.0,Training
961,Elyn,Dyball,*********,6067867363,71525.0,Product Management
962,Blondell,Filippozzi,*********,5314733252,88823.0,Research and Development
963,Evelyn,Alwen,*********,1499471294,37712.0,Support
964,Inger,McGrah,*********,8617026780,76807.0,Support
965,Padget,Bischop,*********,9184998085,46823.0,Marketing
966,Berk,Rylett,*********,2976994785,97608.0,Legal
967,Nicol,Manifould,*********,5567493561,73682.0,Product Management
968,Kris,Rawlyns,*********,5217327729,70939.0,Sales
969,Adelina,Cacacie,*********,5183164546,77100.0,Human Resources
970,Igor,Thomassin,*********,8364795319,35039.0,Human Resources
971,Davy,Ashborne,*********,1884306692,70450.0,Sales
972,Noami,Rapinett,*********,6673389441,94859.0,Accounting
973,Salim,Martensen,*********,2138422875,75108.0,Engineering
974,Lacie,Murrow,*********,1899580381,63074.0,Marketing
975,Ingram,Moorhead,*********,5342007056,88158.0,Business Development
976,Theadora,Wrennall,*********,5115867609,52684.0,Marketing
977,Brynn,MacKill,*********,1455481325,81061.0,Training
978,Verena,Ellins,*********,7156567845,90833.0,Marketing
979,Deerdre,Szanto,*********,9476616283,64881.0,Human Resources
980,Clea,Mamwell,*********,9046182974,71882.0,Support
981,Weber,Hindshaw,*********,1254866389,65566.0,Research and Development
982,Burnaby,Silly,*********,6357345039,98531.0,Sales
983,Ardelis,Ricardet,*********,7033356934,81057.0,Support
984,Hermione,Euesden,*********,2562838019,46265.0,Sales
985,Jenilee,Narbett,*********,1178970026,38457.0,Legal
986,Ulrikaumeko,Sircombe,*********,5992497327,68147.0,Business Development
987,Barnard,Lomen,*********,2043776881,86060.0,Accounting
988,Clywd,Crum,*********,4202904695,57050.0,Business Development
989,Alla,Hawkin,*********,9774260431,46433.0,Product Management
990,Aline,Presser,*********,5581077045,67784.0,Accounting
991,Amabelle,Deely,*********,8537596888,54445.0,Training
992,Alexandra,Vosse,*********,8328431331,40298.0,Marketing
993,Kennan,Sketch,*********,4018015225,66496.0,Engineering
994,Trevar,Nettleship,*********,7935661926,77646.0,Support
995,Quentin,Cringle,*********,6248784524,81186.0,Human Resources
996,Odey,MacGilmartin,*********,2419075959,39100.0,Engineering
997,Analiese,Petchey,*********,4798406444,40414.0,Services
998,Rodolph,Face,*********,9697603453,81107.0,Marketing
999,Josephina,Gregr,*********,3679248648,46971.0,Legal
1000,Dulcie,Plan,*********,1145408206,71223.0,Support
1001,Hari,Rao,*********,8276000234,35942.0,Sales
1002,Puneeth,Rao,*********,9893312384,35942.0,Sales
1003,Anil,Kumar,*********,8903378902,35000.0,Library
1004,Rajesh,Adiga,*********,7892711264,35370.0,Marketing
1005,Ram,Kumar,*********,8903822834,35769.0,Accounting
1006,Krishna,Kumar,*********,4893300432,35000.0,Acquisition
